Dist Code,Year,State Code,State Name,Dist Name,PRIMARY SECTOR CONSTANT PRICES (in Millions Rs),PRIMARY SECTOR CURRENT PRICES (in Million Rs),PRIMARY SECTOR CONSTANT SHARES (Percent),PRIMARY SECTOR CURRENT SHARES (Percent),SECONDARY SECTOR CONSTANT PRICES (Millions in Rs),SECONDARY SECTOR CURRENT PRICES (Millions in Rs),SECONDARY SECTOR CONSTANT SHARES (Percent),SECONDARY SECTOR CURRENT SHARES (Percent),TERTIARY SECTOR CONSTANT PRICES (Millions in Rs),TERTIARY SECTOR CURRENT PRICES (Millions in Rs),TERTIARY SECTOR CONSTANT SHARES (Percent),TERTIARY SECTOR CURRENT SHARES (Percent),Total Constant Prices (in Millions Rs),Total Current Prices (in Millions Rs),Per Capita Current Prices (1000 in Rs),State,District,Latitude,Longitude
72,2007 (2004),5,Karnataka,Chitradurga,8772,10833,25.92,26.44,8157,10203,24.1,24.9,16919,19936,49.99,48.66,33847,40972,26,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
72,2008 (2004),5,Karnataka,Chitradurga,8258,10644,24.56,24.43,7940,10806,23.62,24.8,17423,22126,51.82,50.78,33620,43575,27,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
72,2009 (2004),5,Karnataka,Chitradurga,9509,12934,26.39,25.84,8141,11387,22.59,22.75,18384,25738,51.02,51.42,36034,50058,31,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
72,2010 (2004),5,Karnataka,Chitradurga,9321,14796,25.4,26.12,8671,13506,23.63,23.85,18699,28338,50.96,50.03,36691,56640,34,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
72,2011 (2004),5,Karnataka,Chitradurga,8043,14032,22.25,23.44,8682,14379,24.02,24.02,19426,31453,53.74,52.54,36151,59864,36,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
72,2012 (2004),5,Karnataka,Chitradurga,7357,14204,20.36,21.83,8705,15306,24.09,23.52,20072,35556,55.55,54.65,36135,65066,39,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
72,2013 (2004),5,Karnataka,Chitradurga,7271,14593,19.76,20.59,8686,16143,23.61,22.78,20840,40122,56.64,56.62,36797,70858,42,Karnataka,Chitradurga,14.29102220394736,76.57821957236843
73,2007 (2004),5,Karnataka,Bellary,19110,23379,22.82,22.97,33026,41394,39.43,40.68,31623,36994,37.75,36.35,83759,101767,45,Karnataka,Bellary,15.074377548209377,76.47228471074374
73,2008 (2004),5,Karnataka,Bellary,19347,24506,22.21,21.75,34252,45959,39.33,40.79,33492,42196,38.46,37.45,87091,112660,49,Karnataka,Bellary,15.074377548209377,76.47228471074374
73,2009 (2004),5,Karnataka,Bellary,15727,21450,18.64,18.54,34031,46538,40.33,40.23,34631,47691,41.04,41.23,84389,115679,49,Karnataka,Bellary,15.074377548209377,76.47228471074374
73,2010 (2004),5,Karnataka,Bellary,18816,29811,20.26,20.94,37264,57545,40.12,40.42,36809,55010,39.63,38.64,92889,142367,59,Karnataka,Bellary,15.074377548209377,76.47228471074374
73,2011 (2004),5,Karnataka,Bellary,17054,30108,18.15,19.64,38473,61655,40.95,40.22,38425,61517,40.9,40.13,93952,153280,62,Karnataka,Bellary,15.074377548209377,76.47228471074374
73,2012 (2004),5,Karnataka,Bellary,16356,32043,16.99,19.02,39982,66291,41.54,39.35,39904,70139,41.46,41.63,96242,168473,67,Karnataka,Bellary,15.074377548209377,76.47228471074374
73,2013 (2004),5,Karnataka,Bellary,17076,34516,17.21,18.7,40130,69762,40.45,37.79,41998,80336,42.33,43.52,99205,184614,72,Karnataka,Bellary,15.074377548209377,76.47228471074374
74,2007 (2004),5,Karnataka,Dharwad,7580,9325,11.63,12.14,20053,24058,30.76,31.33,37561,43418,57.61,56.53,65194,76801,44,Karnataka,Dharwad,15.343831376975173,75.13831264108359
74,2008 (2004),5,Karnataka,Dharwad,7865,10035,11.5,11.56,19902,25987,29.1,29.93,40621,50792,59.4,58.51,68388,86813,49,Karnataka,Dharwad,15.343831376975173,75.13831264108359
74,2009 (2004),5,Karnataka,Dharwad,6818,9264,10.28,10.24,19822,26791,29.89,29.61,39687,54438,59.84,60.16,66327,90494,50,Karnataka,Dharwad,15.343831376975173,75.13831264108359
74,2010 (2004),5,Karnataka,Dharwad,9005,14261,12.35,13.18,21609,31320,29.63,28.94,42312,62648,58.02,57.88,72927,108229,59,Karnataka,Dharwad,15.343831376975173,75.13831264108359
74,2011 (2004),5,Karnataka,Dharwad,8348,14687,11.07,12.12,22206,35353,29.44,29.16,44876,71179,59.49,58.72,75430,121218,66,Karnataka,Dharwad,15.343831376975173,75.13831264108359
74,2012 (2004),5,Karnataka,Dharwad,8188,15982,10.41,11.64,22980,38730,29.21,28.21,47492,82599,60.38,60.15,78659,137311,73,Karnataka,Dharwad,15.343831376975173,75.13831264108359
74,2013 (2004),5,Karnataka,Dharwad,8725,17595,10.7,11.48,23061,41073,28.28,26.81,49748,94551,61.02,61.71,81534,153219,81,Karnataka,Dharwad,15.343831376975173,75.13831264108359
75,2007 (2004),5,Karnataka,Belgaum,31261,38297,28.52,29.45,29385,35128,26.81,27.01,48954,56628,44.67,43.54,109600,130053,29,Karnataka,Belgaum,16.16107219152853,74.72329042357275
75,2008 (2004),5,Karnataka,Belgaum,32103,40724,28.19,28.23,29807,38585,26.17,26.75,51970,64934,45.64,45.02,113880,144243,31,Karnataka,Belgaum,16.16107219152853,74.72329042357275
75,2009 (2004),5,Karnataka,Belgaum,38753,52923,32.08,32.26,29516,39445,24.43,24.05,52542,71663,43.49,43.69,120811,164030,35,Karnataka,Belgaum,16.16107219152853,74.72329042357275
75,2010 (2004),5,Karnataka,Belgaum,52618,83211,37.66,39.58,31508,45329,22.55,21.56,55582,81680,39.78,38.85,139708,210219,45,Karnataka,Belgaum,16.16107219152853,74.72329042357275
75,2011 (2004),5,Karnataka,Belgaum,46251,82080,34.08,36.9,30695,48359,22.62,21.74,58749,92011,43.29,41.36,135695,222450,47,Karnataka,Belgaum,16.16107219152853,74.72329042357275
75,2012 (2004),5,Karnataka,Belgaum,43124,84920,31.75,35.14,30897,51011,22.75,21.11,61788,105704,45.5,43.75,135810,241635,50,Karnataka,Belgaum,16.16107219152853,74.72329042357275
75,2013 (2004),5,Karnataka,Belgaum,43962,88992,31.66,34.04,30637,53235,22.06,20.36,64254,119214,46.28,45.6,138852,261441,53,Karnataka,Belgaum,16.16107219152853,74.72329042357275
77,2007 (2004),5,Karnataka,Bidar,8962,11004,23.9,24.4,6335,7688,16.9,17.04,22197,26413,59.2,58.56,37494,45105,28,Karnataka,Bidar,17.950361730769224,77.19459961538459
77,2008 (2004),5,Karnataka,Bidar,8789,11202,22.81,22.52,6254,8334,16.23,16.75,23488,30215,60.96,60.73,38531,49751,30,Karnataka,Bidar,17.950361730769224,77.19459961538459
77,2009 (2004),5,Karnataka,Bidar,9721,13244,24.17,23.42,6368,8785,15.83,15.54,24138,34518,60.0,61.04,40227,56547,34,Karnataka,Bidar,17.950361730769224,77.19459961538459
77,2010 (2004),5,Karnataka,Bidar,9054,14344,21.43,21.83,7088,10532,16.77,16.03,26117,40823,61.8,62.14,42259,65699,39,Karnataka,Bidar,17.950361730769224,77.19459961538459
77,2011 (2004),5,Karnataka,Bidar,8165,14331,18.75,19.47,7425,12102,17.05,16.44,27959,47188,64.2,64.1,43549,73621,43,Karnataka,Bidar,17.950361730769224,77.19459961538459
77,2012 (2004),5,Karnataka,Bidar,7796,15167,17.27,18.11,7549,13163,16.72,15.72,29803,55412,66.01,66.17,45148,83742,49,Karnataka,Bidar,17.950361730769224,77.19459961538459
77,2013 (2004),5,Karnataka,Bidar,8070,16246,17.02,17.06,7611,14073,16.06,14.78,31721,64882,66.92,68.15,47403,95201,54,Karnataka,Bidar,17.950361730769224,77.19459961538459
78,2007 (2004),5,Karnataka,Raichur,17661,21565,35.81,36.35,11107,13538,22.52,22.82,20545,24231,41.66,40.84,49313,59334,33,Karnataka,Raichur,16.050795353982295,76.87368606194688
78,2008 (2004),5,Karnataka,Raichur,18805,23713,36.42,35.89,11488,15242,22.25,23.07,21347,27123,41.34,41.05,51640,66078,36,Karnataka,Raichur,16.050795353982295,76.87368606194688
78,2009 (2004),5,Karnataka,Raichur,14776,20157,30.41,30.13,11705,15991,24.09,23.9,22109,30760,45.5,45.97,48590,66908,36,Karnataka,Raichur,16.050795353982295,76.87368606194688
78,2010 (2004),5,Karnataka,Raichur,17373,27486,32.0,33.23,13355,19848,24.6,24.0,23569,35368,43.41,42.77,54296,82702,43,Karnataka,Raichur,16.050795353982295,76.87368606194688
78,2011 (2004),5,Karnataka,Raichur,16231,28727,29.62,31.71,13885,22382,25.34,24.7,24677,39498,45.04,43.59,54793,90607,47,Karnataka,Raichur,16.050795353982295,76.87368606194688
78,2012 (2004),5,Karnataka,Raichur,16054,31550,28.46,31.07,14559,24890,25.81,24.52,25802,45089,45.74,44.41,56415,101529,52,Karnataka,Raichur,16.050795353982295,76.87368606194688
78,2013 (2004),5,Karnataka,Raichur,17322,35044,29.21,30.93,14937,27049,25.19,23.87,27046,51217,45.61,45.2,59304,113310,57,Karnataka,Raichur,16.050795353982295,76.87368606194688
86,2007 (2004),11,Tamil Nadu,Salem,13028,18396,11.01,13.42,41357,48334,34.95,35.27,63931,70324,54.03,51.31,118316,137054,42,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
86,2008 (2004),11,Tamil Nadu,Salem,12436,20480,10.19,13.4,40582,51107,33.26,33.43,68981,81299,56.54,53.18,121999,152887,46,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
86,2009 (2004),11,Tamil Nadu,Salem,14726,30298,10.61,16.11,49513,64401,35.69,34.24,74506,93363,53.7,49.64,138745,188062,56,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
86,2010 (2004),11,Tamil Nadu,Salem,15332,37242,9.98,16.65,57187,79620,37.22,35.6,81135,106802,52.8,47.75,153654,223665,65,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
86,2011 (2004),11,Tamil Nadu,Salem,16670,40789,10.31,16.37,60270,90860,37.29,36.46,84705,117558,52.4,47.17,161645,249207,72,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
86,2012 (2004),11,Tamil Nadu,Salem,14661,37993,8.84,13.92,63745,103202,38.44,37.8,87409,131830,52.71,48.29,165815,273024,77,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
86,2013 (2004),11,Tamil Nadu,Salem,15658,45630,9.05,14.89,65242,110589,37.7,36.08,92174,150308,53.26,49.04,173074,306528,85,Tamil Nadu,Salem,11.629324202127655,78.2478257978723
87,2007 (2004),11,Tamil Nadu,Coimbatore,7387,10357,3.66,4.54,101169,116745,50.17,51.2,93093,100927,46.17,44.26,201649,228029,71,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
87,2008 (2004),11,Tamil Nadu,Coimbatore,7318,11889,3.48,4.66,98818,121890,47.02,47.82,104019,121094,49.5,47.51,210155,254873,78,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
87,2009 (2004),11,Tamil Nadu,Coimbatore,7862,16112,3.22,5.15,125859,159409,51.47,50.93,110804,137472,45.31,43.92,244525,312993,94,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
87,2010 (2004),11,Tamil Nadu,Coimbatore,9489,22884,3.47,6.13,142915,192507,52.29,51.58,120909,157818,44.24,42.29,273313,373209,110,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
87,2011 (2004),11,Tamil Nadu,Coimbatore,9569,23275,3.29,5.56,148715,215771,51.15,51.52,132455,179768,45.56,42.92,290738,418814,121,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
87,2012 (2004),11,Tamil Nadu,Coimbatore,7757,20015,2.59,4.36,152253,235001,50.93,51.25,138921,203526,46.47,44.39,298932,458541,130,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
87,2013 (2004),11,Tamil Nadu,Coimbatore,7682,22365,2.43,4.37,156957,250660,49.67,48.97,151340,238860,47.9,46.66,315979,511886,142,Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621
89,2007 (2004),11,Tamil Nadu,Thanjavur,12355,17233,18.58,22.07,12650,15072,19.02,19.31,41503,45767,62.4,58.62,66508,78072,34,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
89,2008 (2004),11,Tamil Nadu,Thanjavur,11647,18859,17.31,21.89,12289,15991,18.26,18.56,43345,51313,64.42,59.55,67282,86163,37,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
89,2009 (2004),11,Tamil Nadu,Thanjavur,13330,27059,18.0,25.81,14170,19319,19.14,18.43,46536,58460,62.86,55.76,74037,104837,44,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
89,2010 (2004),11,Tamil Nadu,Thanjavur,15546,36925,19.16,29.28,16869,24827,20.79,19.68,48742,64379,60.06,51.04,81158,126131,53,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
89,2011 (2004),11,Tamil Nadu,Thanjavur,16833,40289,19.69,28.84,18788,29993,21.97,21.47,49888,69429,58.34,49.69,85510,139711,58,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
89,2012 (2004),11,Tamil Nadu,Thanjavur,14812,37399,17.1,24.93,20980,36315,24.22,24.21,50813,76273,58.67,50.85,86605,149987,62,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
89,2013 (2004),11,Tamil Nadu,Thanjavur,15722,44661,17.46,26.39,21111,38890,23.45,22.98,53199,85713,59.09,50.64,90032,169263,69,Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745
90,2007 (2004),11,Tamil Nadu,Madurai,7685,10841,6.37,7.84,39966,46944,33.12,33.95,73022,80505,60.51,58.22,120673,138289,49,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
90,2008 (2004),11,Tamil Nadu,Madurai,7631,12530,6.06,8.02,39833,50580,31.61,32.36,78531,93188,62.33,59.62,125995,156298,54,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
90,2009 (2004),11,Tamil Nadu,Madurai,8688,17894,6.22,9.61,47831,62965,34.22,33.83,83261,105255,59.57,56.55,139779,186114,63,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
90,2010 (2004),11,Tamil Nadu,Madurai,9892,24049,6.37,10.81,56013,79170,36.06,35.59,89450,119228,57.58,53.6,155354,222447,74,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
90,2011 (2004),11,Tamil Nadu,Madurai,11161,27330,6.86,11.02,59499,91304,36.55,36.82,92136,129364,56.6,52.16,162795,247997,82,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
90,2012 (2004),11,Tamil Nadu,Madurai,10144,26322,6.04,9.57,63804,105480,38.0,38.36,93958,143167,55.96,52.07,167906,274969,89,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
90,2013 (2004),11,Tamil Nadu,Madurai,11232,32818,6.37,10.57,65547,114148,37.16,36.76,99612,163538,56.47,52.67,176391,310505,99,Tamil Nadu,Madurai,9.904313833333331,78.01366033333332
96,2007 (2004),7,Maharashtra,Thane,19374,24551,3.68,4.03,134222,156875,25.48,25.75,373271,427700,70.85,70.22,526866,609126,62,Maharashtra,Thane,19.698767747440264,72.79882742564581
96,2008 (2004),7,Maharashtra,Thane,17434,23827,3.08,3.39,134538,168658,23.79,23.97,413620,511008,73.13,72.64,565591,703493,70,Maharashtra,Thane,19.698767747440264,72.79882742564581
96,2009 (2004),7,Maharashtra,Thane,14677,23820,2.28,2.87,146738,186504,22.8,22.51,482058,618353,74.91,74.62,643474,828677,80,Maharashtra,Thane,19.698767747440264,72.79882742564581
96,2010 (2004),7,Maharashtra,Thane,15293,29741,2.13,2.93,161545,218423,22.47,21.55,542071,765350,75.4,75.51,718909,1013514,95,Maharashtra,Thane,19.698767747440264,72.79882742564581
96,2011 (2004),7,Maharashtra,Thane,15904,34898,2.07,2.91,176942,258770,23.03,21.6,575557,904329,74.9,75.49,768402,1197997,108,Maharashtra,Thane,19.698767747440264,72.79882742564581
96,2012 (2004),7,Maharashtra,Thane,15365,35430,1.8,2.47,192031,300148,22.55,20.9,644053,1100436,75.64,76.63,851449,1436013,126,Maharashtra,Thane,19.698767747440264,72.79882742564581
96,2013 (2004),7,Maharashtra,Thane,15708,40510,1.66,2.37,209116,345091,22.14,20.22,719824,1320847,76.2,77.4,944648,1706448,145,Maharashtra,Thane,19.698767747440264,72.79882742564581
98,2007 (2004),7,Maharashtra,Ratnagiri,13886,17634,20.14,21.84,24397,28163,35.38,34.89,30677,34929,44.49,43.27,68959,80725,49,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
98,2008 (2004),7,Maharashtra,Ratnagiri,12917,17656,18.61,20.33,25484,31245,36.71,35.98,31012,37927,44.68,43.68,69413,86829,53,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
98,2009 (2004),7,Maharashtra,Ratnagiri,11624,19049,15.74,19.69,27441,34643,37.16,35.8,34787,43073,47.1,44.51,73852,96765,59,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
98,2010 (2004),7,Maharashtra,Ratnagiri,14035,27578,17.14,23.4,30891,41035,37.72,34.82,36961,49247,45.14,41.78,81887,117860,73,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
98,2011 (2004),7,Maharashtra,Ratnagiri,14970,33169,19.01,26.36,27883,40703,35.42,32.35,35877,51940,45.57,41.28,78729,125813,78,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
98,2012 (2004),7,Maharashtra,Ratnagiri,14775,34168,17.71,24.2,30939,49019,37.09,34.72,37697,58007,45.19,41.08,83411,141193,88,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
98,2013 (2004),7,Maharashtra,Ratnagiri,15521,40115,17.21,24.63,33860,56754,37.55,34.85,40787,65997,45.23,40.52,90168,162866,102,Maharashtra,Ratnagiri,17.210195070127703,73.25725893866404
100,2007 (2004),7,Maharashtra,Dhule,12233,15515,24.41,26.01,12257,14308,24.45,23.98,25632,29838,51.14,50.01,50123,59661,31,Maharashtra,Dhule,21.274018690400517,74.58719071837263
100,2008 (2004),7,Maharashtra,Dhule,9734,13779,19.86,21.87,12480,15560,25.47,24.69,26790,33670,54.67,53.44,49004,63009,32,Maharashtra,Dhule,21.274018690400517,74.58719071837263
100,2009 (2004),7,Maharashtra,Dhule,11856,19281,21.2,25.25,13494,17108,24.13,22.4,30569,39983,54.67,52.35,55919,76373,39,Maharashtra,Dhule,21.274018690400517,74.58719071837263
100,2010 (2004),7,Maharashtra,Dhule,13470,26940,21.84,28.53,15088,20312,24.47,21.51,33105,47181,53.69,49.96,61663,94433,47,Maharashtra,Dhule,21.274018690400517,74.58719071837263
100,2011 (2004),7,Maharashtra,Dhule,13868,30944,21.95,28.98,15438,22382,24.43,20.96,33874,53441,53.61,50.05,63181,106767,52,Maharashtra,Dhule,21.274018690400517,74.58719071837263
100,2012 (2004),7,Maharashtra,Dhule,13349,32312,19.95,26.53,16988,26699,25.39,21.92,36570,62784,54.66,51.55,66907,121795,58,Maharashtra,Dhule,21.274018690400517,74.58719071837263
100,2013 (2004),7,Maharashtra,Dhule,13682,37274,19.0,26.43,18649,30930,25.9,21.93,39665,72815,55.09,51.64,71995,141018,66,Maharashtra,Dhule,21.274018690400517,74.58719071837263
101,2007 (2004),7,Maharashtra,Jalgaon,37122,46868,30.67,32.5,31121,36304,25.71,25.18,52786,61030,43.61,42.32,121028,144202,36,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
101,2008 (2004),7,Maharashtra,Jalgaon,31090,44043,26.37,28.93,32360,40294,27.45,26.47,54457,67889,46.19,44.6,117907,152226,38,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
101,2009 (2004),7,Maharashtra,Jalgaon,33067,53445,25.18,30.01,35199,44600,26.8,25.04,63057,80063,48.02,44.95,131322,178108,43,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
101,2010 (2004),7,Maharashtra,Jalgaon,46281,92185,30.26,38.86,38802,52107,25.37,21.96,67853,92943,44.37,39.18,152936,237235,57,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
101,2011 (2004),7,Maharashtra,Jalgaon,49233,109329,30.36,39.61,44715,64590,27.57,23.4,68241,102121,42.07,37.0,162189,276040,65,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
101,2012 (2004),7,Maharashtra,Jalgaon,49165,119753,28.74,38.13,48922,76896,28.6,24.49,72956,117402,42.65,37.38,171043,314051,73,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
101,2013 (2004),7,Maharashtra,Jalgaon,52286,143507,28.19,38.99,53815,89217,29.02,24.24,79362,135377,42.79,36.78,185463,368101,85,Maharashtra,Jalgaon,20.8828943415638,75.55140421810695
102,2007 (2004),7,Maharashtra,Ahmednagar,30897,39071,22.21,23.75,27053,31605,19.45,19.21,81173,93859,58.35,57.05,139122,164534,38,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
102,2008 (2004),7,Maharashtra,Ahmednagar,27127,38418,19.35,21.41,27563,34451,19.66,19.2,85495,106558,60.99,59.39,140185,179426,41,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
102,2009 (2004),7,Maharashtra,Ahmednagar,27023,43846,17.47,21.26,29701,37693,19.2,18.28,97984,124682,63.33,60.46,154709,206221,46,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
102,2010 (2004),7,Maharashtra,Ahmednagar,28171,56292,16.53,22.38,33212,44787,19.49,17.81,109002,150441,63.97,59.81,170385,251520,56,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
102,2011 (2004),7,Maharashtra,Ahmednagar,29582,65957,16.11,22.25,40644,59256,22.13,19.99,113412,171267,61.76,57.77,183638,296480,65,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
102,2012 (2004),7,Maharashtra,Ahmednagar,29045,70262,14.82,20.7,44424,69556,22.67,20.49,122455,199580,62.5,58.8,195924,339398,74,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
102,2013 (2004),7,Maharashtra,Ahmednagar,30357,82677,14.08,20.73,51541,85182,23.9,21.36,133760,230935,62.02,57.91,215659,398793,86,Maharashtra,Ahmednagar,19.21759903201788,74.69220260610572
103,2007 (2004),7,Maharashtra,Pune,37251,46994,5.68,6.26,217186,254848,33.1,33.95,401758,448813,61.23,59.79,656194,750654,89,Maharashtra,Pune,18.51696171428573,74.12922881632647
103,2008 (2004),7,Maharashtra,Pune,31214,44222,4.57,5.28,214168,269589,31.37,32.21,437252,523231,64.05,62.51,682634,837041,96,Maharashtra,Pune,18.51696171428573,74.12922881632647
103,2009 (2004),7,Maharashtra,Pune,32462,52471,4.28,5.48,231716,294665,30.58,30.78,493544,610345,65.14,63.74,757722,957481,107,Maharashtra,Pune,18.51696171428573,74.12922881632647
103,2010 (2004),7,Maharashtra,Pune,34959,69738,4.18,6.07,253755,345144,30.37,30.06,546943,733304,65.45,63.87,835656,1148186,125,Maharashtra,Pune,18.51696171428573,74.12922881632647
103,2011 (2004),7,Maharashtra,Pune,36858,82024,4.4,6.44,266491,392488,31.79,30.83,534826,798533,63.81,62.73,838175,1273045,135,Maharashtra,Pune,18.51696171428573,74.12922881632647
103,2012 (2004),7,Maharashtra,Pune,36394,88267,3.96,5.93,287476,448274,31.3,30.14,594605,950877,64.74,63.93,918474,1487417,154,Maharashtra,Pune,18.51696171428573,74.12922881632647
103,2013 (2004),7,Maharashtra,Pune,38280,104533,3.78,6.0,312681,514849,30.9,29.55,660874,1122883,65.31,64.45,1011835,1742264,175,Maharashtra,Pune,18.51696171428573,74.12922881632647
104,2007 (2004),7,Maharashtra,Satara,25456,32149,25.95,27.69,21174,24692,21.58,21.27,51476,59263,52.47,51.04,98105,116104,40,Maharashtra,Satara,17.6737908974359,74.18052064102558
104,2008 (2004),7,Maharashtra,Satara,21418,30307,22.49,24.85,21327,26556,22.39,21.78,52494,65082,55.12,53.37,95240,121945,41,Maharashtra,Satara,17.6737908974359,74.18052064102558
104,2009 (2004),7,Maharashtra,Satara,21348,34611,20.32,24.83,22734,28811,21.64,20.67,60984,75955,58.04,54.5,105067,139377,47,Maharashtra,Satara,17.6737908974359,74.18052064102558
104,2010 (2004),7,Maharashtra,Satara,23105,46122,20.48,27.74,24442,32787,21.67,19.72,65253,87369,57.85,52.54,112800,166278,56,Maharashtra,Satara,17.6737908974359,74.18052064102558
104,2011 (2004),7,Maharashtra,Satara,23861,53174,20.39,28.27,27183,39261,23.23,20.87,65975,95677,56.38,50.86,117020,188112,63,Maharashtra,Satara,17.6737908974359,74.18052064102558
